tender_id,feature,label,text,contribution,value,direction
T01672,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.11 or more. That is a closed group, not a market.",0.005505990236997604,0.1111111111111111,up
T01673,amount_vs_cat_median,Expensive for what it is,It cost 3.8x the median price in its category.,0.17679819464683533,3.783566323355888,up
T01674,vendor_age_days,A brand-new supplier,This vendor was registered only 257 days before winning this. Legitimate suppliers build a track record first.,0.3692631125450134,257.0,up
T01674,days_reg_to_first_award,"Registered, then paid, almost at once",Only 35 days between this vendor appearing in the master file and its first award.,0.16902120411396027,35.0,up
T01674,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.0631292387843132,2.0,up
T01675,g_jaccard_mean,"The same names, tender after tender",These firms turn up on the same tenders far more than rivals should (19% overlap against a normal 8%).,3.359011650085449,0.19009136584077777,up
T01675,g_bidders_in_ring,Most of the bidders were in on it,75% of the companies that bid on this tender belong to the same suspected ring.,1.423384428024292,0.75,up
T01675,amount_z_in_category,Priced above its peers,The price sits 2.7 standard deviations above what this category normally costs.,0.7091080546379089,2.713186321672825,up
T01675,amount_over_limit,Sitting under the ceiling,"The award is 80% of the approver's limit — just under the ceiling, where a splitter would put it.",0.21732404828071594,0.7953069,up
T01675,amount_vs_cat_median,Expensive for what it is,It cost 8.4x the median price in its category.,0.21112611889839172,8.422916106238178,up
T01676,amount_z_in_category,Priced above its peers,The price sits 1.2 standard deviations above what this category normally costs.,0.5076463222503662,1.15713899642222,up
T01676,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 17% of all its work from this one buyer. A typical vendor gets 10%.,0.05493174493312836,0.16666666666666666,up
T01676,amount_vs_cat_median,Expensive for what it is,It cost 3.5x the median price in its category.,0.05071539804339409,3.4593757823338858,up
T01676,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.06 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.035870715975761414,0.05899390385466046,up
T01677,amount_over_limit,Sitting under the ceiling,"The award is 96% of the approver's limit — just under the ceiling, where a splitter would put it.",0.1629188358783722,0.9604372,up
T01677,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 22% of all its work from this one buyer. A typical vendor gets 10%.,0.08298179507255554,0.2222222222222222,up
T01677,headroom_to_limit,Barely under the limit,It clears the approval limit by only 4%. A little more and a director would have had to sign.,0.06251693516969681,0.03956279999999999,up
T01677,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.04737270623445511,2.0,up
T01678,days_to_payment,Paid unusually fast,Paid 19 days after invoice. The company normally takes 34.,0.012879833579063416,19.0,up
T01679,amount_vs_cat_median,Expensive for what it is,It cost 2.2x the median price in its category.,0.17457017302513123,2.2470686726126305,up
T01679,days_to_payment,Paid unusually fast,Paid 18 days after invoice. The company normally takes 34.,0.10477803647518158,18.0,up
T01680,amount_vs_cat_median,Expensive for what it is,It cost 6.3x the median price in its category.,0.396260529756546,6.323755268058415,up
T01680,amount_z_in_category,Priced above its peers,The price sits 1.8 standard deviations above what this category normally costs.,0.27382150292396545,1.790146986127264,up
T01680,amount_over_limit,Sitting under the ceiling,"The award is 77% of the approver's limit — just under the ceiling, where a splitter would put it.",0.27148616313934326,0.7742553,up
T01680,headroom_to_limit,Barely under the limit,It clears the approval limit by only 23%. A little more and a director would have had to sign.,0.050620414316654205,0.22574470000000002,up
T01681,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 20% of all its work from this one buyer. A typical vendor gets 10%.,0.019849201664328575,0.2,up
T01682,amount_vs_cat_median,Expensive for what it is,It cost 4.2x the median price in its category.,0.21846142411231995,4.172178117547127,up
T01682,days_reg_to_first_award,"Registered, then paid, almost at once",Only -118 days between this vendor appearing in the master file and its first award.,0.11118905246257782,-118.0,up
T01682,vendor_age_days,A brand-new supplier,This vendor was registered only -118 days before winning this. Legitimate suppliers build a track record first.,0.10645951330661774,-118.0,up
T01683,rule_round_near_threshold,Round-number rule fired,"An audit rule written by a human, not a model, flagged this.",2.7449088096618652,1.0,up
T01683,amount_z_in_category,Priced above its peers,The price sits 9.4 standard deviations above what this category normally costs.,0.9852622747421265,9.429938988331111,up
T01683,amount_over_limit,Sitting under the ceiling,"The award is 92% of the approver's limit — just under the ceiling, where a splitter would put it.",0.560814619064331,0.92,up
T01683,headroom_to_limit,Barely under the limit,It clears the approval limit by only 8%. A little more and a director would have had to sign.,0.17760445177555084,0.08,up
T01683,amount_vs_cat_median,Expensive for what it is,It cost 42.7x the median price in its category.,0.12916523218154907,42.7480093134902,up
T01684,amount_vs_cat_median,Expensive for what it is,It cost 3.8x the median price in its category.,0.17834728956222534,3.763001437497112,up
T01684,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.21 or more. That is a closed group, not a market.",0.0923573225736618,0.20833333333333334,up
T01685,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.020053081214427948,2.0,up
T01686,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.13992416858673096,2.0,up
T01686,amount_vs_cat_median,Expensive for what it is,It cost 2.6x the median price in its category.,0.12485511600971222,2.609996233816214,up
T01687,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.05987660586833954,2.0,up
T01687,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 18% of all its work from this one buyer. A typical vendor gets 10%.,0.04027576744556427,0.18181818181818182,up
T01689,rule_duplicate_invoice,Duplicate invoice rule fired,"An audit rule written by a human, not a model, flagged this.",0.6347452402114868,1.0,up
T01691,amount_z_in_category,Priced above its peers,The price sits 2.8 standard deviations above what this category normally costs.,0.4740019142627716,2.7707844126217296,up
T01691,amount_vs_cat_median,Expensive for what it is,It cost 7.2x the median price in its category.,0.27532464265823364,7.165259732909655,up
T01691,days_to_payment,Paid unusually fast,Paid 10 days after invoice. The company normally takes 34.,0.06835027039051056,10.0,up
T01692,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 22% of all its work from this one buyer. A typical vendor gets 10%.,0.0882604718208313,0.2222222222222222,up
T01692,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.01575772650539875,2.0,up
T01693,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.28255999088287354,2.0,up
T01693,days_to_payment,Paid unusually fast,Paid 17 days after invoice. The company normally takes 34.,0.027360182255506516,17.0,up
T01694,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.2862926125526428,2.0,up
T01694,amount_vs_cat_median,Expensive for what it is,It cost 2.5x the median price in its category.,0.17834728956222534,2.49883675899297,up
T01694,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.10241755843162537,2.0,up
T01694,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.25 or more. That is a closed group, not a market.",0.01901760883629322,0.25,up
T01696,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.06 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.009426974691450596,0.06137420629476891,up
T01697,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 25% of all its work from this one buyer. A typical vendor gets 10%.,0.05786168947815895,0.25,up
T01698,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.12 or more. That is a closed group, not a market.",0.026834052056074142,0.11764705882352941,up
T01699,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.12712475657463074,2.0,up
T01702,days_to_payment,Paid unusually fast,Paid 18 days after invoice. The company normally takes 34.,0.26011940836906433,18.0,up
T01702,amount_over_limit,Sitting under the ceiling,"The award is 94% of the approver's limit — just under the ceiling, where a splitter would put it.",0.1503891497850418,0.9372316,up
T01702,headroom_to_limit,Barely under the limit,It clears the approval limit by only 6%. A little more and a director would have had to sign.,0.06251693516969681,0.06276839999999996,up
T01703,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 17% of all its work from this one buyer. A typical vendor gets 10%.,0.07795782387256622,0.16666666666666666,up
T01704,amount_vs_cat_median,Expensive for what it is,It cost 1.9x the median price in its category.,0.19745072722434998,1.9250070378711388,up
T01704,days_to_payment,Paid unusually fast,Paid 15 days after invoice. The company normally takes 34.,0.09692803770303726,15.0,up
T01704,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.15 or more. That is a closed group, not a market.",0.05728224292397499,0.15384615384615385,up
T01704,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.041647084057331085,2.0,up
T01705,amount_vs_cat_median,Expensive for what it is,It cost 2.1x the median price in its category.,0.08206383138895035,2.053949535381463,up
T01705,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.0631292387843132,2.0,up
T01707,days_to_payment,Paid unusually fast,Paid 16 days after invoice. The company normally takes 34.,0.26011940836906433,16.0,up
T01707,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.24475206434726715,2.0,up
T01707,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.197193905711174,2.0,up
T01711,amount_vs_cat_median,Expensive for what it is,It cost 2.5x the median price in its category.,0.1294853836297989,2.4792849697403425,up
T01712,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.12786328792572021,2.0,up
T01713,days_reg_to_first_award,"Registered, then paid, almost at once",Only -53 days between this vendor appearing in the master file and its first award.,0.07518962025642395,-53.0,up
T01714,days_to_payment,Paid unusually fast,Paid 11 days after invoice. The company normally takes 34.,0.12731114029884338,11.0,up
T01715,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.05302927643060684,2.0,up
T01716,amount_vs_cat_median,Expensive for what it is,It cost 2.5x the median price in its category.,0.1294853836297989,2.4841967466701043,up
T01717,days_to_payment,Paid unusually fast,Paid 14 days after invoice. The company normally takes 34.,0.18706628680229187,14.0,up
T01717,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.07 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.017193809151649475,0.07373473120331123,up
T01718,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09989213943481445,2.0,up
T01719,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.22 or more. That is a closed group, not a market.",0.17818500101566315,0.21951219512195122,up
T01719,days_to_payment,Paid unusually fast,Paid 21 days after invoice. The company normally takes 34.,0.1134743019938469,21.0,up
T01719,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09755797684192657,2.0,up
T01720,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.0631292387843132,2.0,up
T01722,amount_z_in_category,Priced above its peers,The price sits 3.8 standard deviations above what this category normally costs.,0.7390252947807312,3.8197567321330013,up
T01722,amount_vs_cat_median,Expensive for what it is,It cost 9.3x the median price in its category.,0.3632780909538269,9.261107669637767,up
T01722,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.08 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.017193809151649475,0.08169819827269888,up
T01723,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.12 or more. That is a closed group, not a market.",0.016875971108675003,0.11764705882352941,up
T01724,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 7 tenders. The usual buyer-vendor pair has done 1.,1.53782320022583,7.0,up
T01724,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 64% of all its work from this one buyer. A typical vendor gets 10%.,1.42975652217865,0.6363636363636364,up
T01724,days_to_payment,Paid unusually fast,Paid 22 days after invoice. The company normally takes 34.,0.21570727229118347,22.0,up
T01725,is_round,A suspiciously round number,"The amount is a round figure. Real invoices come from quantities times prices, and they come out messy. Invented ones come out round.",0.07007735222578049,1.0,up
T01726,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.2435913383960724,2.0,up
T01726,g_identity_component_size,Part of a tangle of shared identities,"This vendor sits in a cluster of 4 entities all sharing bank accounts, addresses or phone numbers.",0.21544606983661652,4.0,up
T01726,days_to_payment,Paid unusually fast,Paid 11 days after invoice. The company normally takes 34.,0.11066924035549164,11.0,up
T01727,amount_vs_cat_median,Expensive for what it is,It cost 2.0x the median price in its category.,0.048773765563964844,1.98019398933532,up
T01728,headroom_to_limit,Barely under the limit,It clears the approval limit by only 24%. A little more and a director would have had to sign.,0.09173320233821869,0.24033,up
T01728,days_to_payment,Paid unusually fast,Paid 12 days after invoice. The company normally takes 34.,0.04429959878325462,12.0,up
T01729,amount_vs_cat_median,Expensive for what it is,It cost 3.6x the median price in its category.,0.18824556469917297,3.56468765766026,up
T01729,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.10610324144363403,2.0,up
T01730,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,1.0391521453857422,3.0,up
T01730,amount_vs_cat_median,Expensive for what it is,It cost 2.2x the median price in its category.,0.260780394077301,2.2392498342543776,up
T01730,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.16 or more. That is a closed group, not a market.",0.14495542645454407,0.15789473684210525,up
T01731,amount_vs_cat_median,Expensive for what it is,It cost 2.0x the median price in its category.,0.08206383138895035,1.9538338397203439,up
T01731,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.0631292387843132,2.0,up
T01732,vendor_age_days,A brand-new supplier,This vendor was registered only 341 days before winning this. Legitimate suppliers build a track record first.,0.3332298994064331,341.0,up
T01734,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.23731960356235504,2.0,up
T01734,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09989213943481445,2.0,up
T01734,days_reg_to_first_award,"Registered, then paid, almost at once",Only -118 days between this vendor appearing in the master file and its first award.,0.05913368985056877,-118.0,up
T01734,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 25% of all its work from this one buyer. A typical vendor gets 10%.,0.056213777512311935,0.25,up
T01735,amount_z_in_category,Priced above its peers,The price sits 1.3 standard deviations above what this category normally costs.,0.6285520195960999,1.2786087220868427,up
T01735,amount_over_limit,Sitting under the ceiling,"The award is 78% of the approver's limit — just under the ceiling, where a splitter would put it.",0.16732552647590637,0.7844903999999999,up
T01735,amount_vs_cat_median,Expensive for what it is,It cost 3.6x the median price in its category.,0.1576947271823883,3.5568681947709537,up
T01735,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.12 or more. That is a closed group, not a market.",0.06408585608005524,0.11538461538461539,up
T01737,vendor_age_days,A brand-new supplier,This vendor was registered only 105 days before winning this. Legitimate suppliers build a track record first.,0.4601174592971802,105.0,up
T01737,amount_z_in_category,Priced above its peers,The price sits 1.2 standard deviations above what this category normally costs.,0.2604823708534241,1.1804162011457704,up
T01737,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.07141643762588501,1.0,up
T01738,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.12786328792572021,2.0,up
T01739,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,1.0068674087524414,3.0,up
T01739,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.12263469398021698,2.0,up
T01740,days_to_payment,Paid unusually fast,Paid 14 days after invoice. The company normally takes 34.,0.16968560218811035,14.0,up
T01742,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.2143840193748474,2.0,up
T01743,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.08 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.01479388028383255,0.08174490842083652,up
T01745,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.10737179964780807,1.0,up
T01748,amount_over_limit,Sitting under the ceiling,"The award is 78% of the approver's limit — just under the ceiling, where a splitter would put it.",0.11679987609386444,0.7815944,up
T01749,days_to_payment,Paid unusually fast,Paid 21 days after invoice. The company normally takes 34.,0.1483103185892105,21.0,up
T01749,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.1084338054060936,1.0,up
T01750,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.06406981498003006,2.0,up
T01751,amount_over_limit,Sitting under the ceiling,"The award is 90% of the approver's limit — just under the ceiling, where a splitter would put it.",0.4885682463645935,0.9048347999999999,up
T01751,days_to_payment,Paid unusually fast,Paid 14 days after invoice. The company normally takes 34.,0.2449076920747757,14.0,up
T01751,headroom_to_limit,Barely under the limit,It clears the approval limit by only 10%. A little more and a director would have had to sign.,0.01136164739727974,0.09516520000000005,up
T01752,amount_vs_cat_median,Expensive for what it is,It cost 2.0x the median price in its category.,0.11371908336877823,1.9533625669257388,up
T01753,g_jaccard_mean,"The same names, tender after tender",These firms turn up on the same tenders far more than rivals should (32% overlap against a normal 8%).,3.3336780071258545,0.320750609543713,up
T01753,g_bidders_in_ring,Most of the bidders were in on it,100% of the companies that bid on this tender belong to the same suspected ring.,1.6263434886932373,1.0,up
T01753,amount_vs_cat_median,Expensive for what it is,It cost 3.0x the median price in its category.,0.22800156474113464,2.9654168846601103,up
T01753,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.46 or more. That is a closed group, not a market.",0.1856287270784378,0.46296296296296297,up
T01753,days_to_payment,Paid unusually fast,Paid 17 days after invoice. The company normally takes 34.,0.17184942960739136,17.0,up
T01754,amount_vs_cat_median,Expensive for what it is,It cost 4.1x the median price in its category.,0.17679360508918762,4.098911185738511,up
T01755,days_to_payment,Paid unusually fast,Paid 18 days after invoice. The company normally takes 34.,0.051705554127693176,18.0,up
T01756,days_to_payment,Paid unusually fast,Paid 11 days after invoice. The company normally takes 34.,0.16968560218811035,11.0,up
T01756,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.17 or more. That is a closed group, not a market.",0.16856242716312408,0.175,up
T01757,vendor_age_days,A brand-new supplier,This vendor was registered only 323 days before winning this. Legitimate suppliers build a track record first.,0.3877463936805725,323.0,up
T01758,days_to_payment,Paid unusually fast,Paid 16 days after invoice. The company normally takes 34.,0.12071117758750916,16.0,up
T01759,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.08 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.017193809151649475,0.08170968955242988,up
T01761,g_cobid_mean_affinity,These firms always bid together,The bidders here meet each other far more often than chance allows (affinity 0.37; honest rivals sit near 0.16).,1.5480300188064575,0.37226510759342496,up
T01761,g_bidders_in_ring,Most of the bidders were in on it,80% of the companies that bid on this tender belong to the same suspected ring.,0.8443176746368408,0.8,up
T01761,g_jaccard_mean,"The same names, tender after tender",These firms turn up on the same tenders far more than rivals should (22% overlap against a normal 8%).,0.2636273503303528,0.22226868556208781,up
T01761,amount_vs_cat_median,Expensive for what it is,It cost 2.6x the median price in its category.,0.14455455541610718,2.6264256677133764,up
T01762,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.15 or more. That is a closed group, not a market.",0.16856242716312408,0.15,up
T01763,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,1.886783242225647,3.0,up
T01764,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.23142969608306885,2.0,up
T01764,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 18% of all its work from this one buyer. A typical vendor gets 10%.,0.04196114093065262,0.18181818181818182,up
T01765,days_to_payment,Paid unusually fast,Paid 18 days after invoice. The company normally takes 34.,0.18136411905288696,18.0,up
T01765,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.09011556953191757,2.0,up
T01765,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 22% of all its work from this one buyer. A typical vendor gets 10%.,0.08454044163227081,0.2222222222222222,up
T01766,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.17 or more. That is a closed group, not a market.",0.013725530356168747,0.17391304347826086,up
T01767,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.17 or more. That is a closed group, not a market.",0.1700465828180313,0.175,up
T01767,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.12506981194019318,2.0,up
T01767,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.08328281342983246,2.0,up
T01767,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 33% of all its work from this one buyer. A typical vendor gets 10%.,0.054528214037418365,0.3333333333333333,up
T01768,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.05302927643060684,2.0,up
T01769,amount_z_in_category,Priced above its peers,The price sits 1.1 standard deviations above what this category normally costs.,0.4052799642086029,1.0665614254447768,up
T01769,amount_vs_cat_median,Expensive for what it is,It cost 3.3x the median price in its category.,0.040599722415208817,3.305212782257693,up
T01769,days_to_payment,Paid unusually fast,Paid 22 days after invoice. The company normally takes 34.,0.009140264242887497,22.0,up
T01769,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 18% of all its work from this one buyer. A typical vendor gets 10%.,0.008153913542628288,0.18181818181818182,up
T01770,days_to_payment,Paid unusually fast,Paid 15 days after invoice. The company normally takes 34.,0.26011940836906433,15.0,up
T01771,days_to_payment,Paid unusually fast,Paid 12 days after invoice. The company normally takes 34.,0.01751507818698883,12.0,up
T01772,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.12743094563484192,2.0,up
T01773,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,1.7361472845077515,3.0,up
T01774,days_reg_to_first_award,"Registered, then paid, almost at once",Only -53 days between this vendor appearing in the master file and its first award.,0.42806151509284973,-53.0,up
T01774,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.16545172035694122,1.0,up
T01774,amount_vs_cat_median,Expensive for what it is,It cost 2.5x the median price in its category.,0.0414387471973896,2.4745265469319175,up
T01776,vendor_age_days,A brand-new supplier,This vendor was registered only -109 days before winning this. Legitimate suppliers build a track record first.,0.1504327356815338,-109.0,up
T01776,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09989213943481445,2.0,up
T01776,g_cobid_mean_affinity,These firms always bid together,The bidders here meet each other far more often than chance allows (affinity 0.24; honest rivals sit near 0.16).,0.07582530379295349,0.24324324324324326,up
T01776,days_reg_to_first_award,"Registered, then paid, almost at once",Only -128 days between this vendor appearing in the master file and its first award.,0.07518962025642395,-128.0,up
T01777,amount_z_in_category,Priced above its peers,The price sits 1.3 standard deviations above what this category normally costs.,0.338520348072052,1.2559474485359687,up
T01777,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.06649278104305267,1.0,up
T01777,amount_vs_cat_median,Expensive for what it is,It cost 4.3x the median price in its category.,0.0653318464756012,4.343498269354712,up
T01778,days_reg_to_first_award,"Registered, then paid, almost at once",Only -128 days between this vendor appearing in the master file and its first award.,0.6041564345359802,-128.0,up
T01779,g_jaccard_mean,"The same names, tender after tender",These firms turn up on the same tenders far more than rivals should (14% overlap against a normal 8%).,0.6111579537391663,0.13924050632911392,up
T01779,amount_vs_cat_median,Expensive for what it is,It cost 1.9x the median price in its category.,0.1985984593629837,1.9075737338522296,up
T01779,g_cobid_mean_affinity,These firms always bid together,The bidders here meet each other far more often than chance allows (affinity 0.26; honest rivals sit near 0.16).,0.12164808809757233,0.2558139534883721,up
T01779,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09030626714229584,2.0,up
T01780,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 17% of all its work from this one buyer. A typical vendor gets 10%.,0.11200836300849915,0.16666666666666666,up
T01782,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.24 or more. That is a closed group, not a market.",0.16856242716312408,0.2413793103448276,up
T01782,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09755797684192657,2.0,up
T01784,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.2435913383960724,2.0,up
T01784,days_to_payment,Paid unusually fast,Paid 11 days after invoice. The company normally takes 34.,0.11066924035549164,11.0,up
T01785,amount_vs_cat_median,Expensive for what it is,It cost 2.6x the median price in its category.,0.10979361832141876,2.5801408635392793,up
T01785,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.07 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.017193809151649475,0.06968457572996525,up
T01786,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.22749613225460052,2.0,up
T01786,headroom_to_limit,Barely under the limit,It clears the approval limit by only 24%. A little more and a director would have had to sign.,0.08817058801651001,0.2365336,up
T01786,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 22% of all its work from this one buyer. A typical vendor gets 10%.,0.007144010625779629,0.2222222222222222,up
T01787,amount_vs_cat_median,Expensive for what it is,It cost 2.1x the median price in its category.,0.20889812707901,2.052863637392648,up
T01787,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.13 or more. That is a closed group, not a market.",0.178565114736557,0.1282051282051282,up
T01788,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.03833077847957611,1.0,up
T01789,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.16662636399269104,2.0,up
T01790,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.08 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.01479388028383255,0.07908734095557887,up
T01791,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09638302028179169,2.0,up
T01791,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.15 or more. That is a closed group, not a market.",0.01231362298130989,0.14705882352941177,up
T01792,days_to_payment,Paid unusually fast,Paid 14 days after invoice. The company normally takes 34.,0.18158873915672302,14.0,up
T01792,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.1672184020280838,2.0,up
T01792,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.09268955886363983,1.0,up
T01793,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.02090122550725937,2.0,up
T01797,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.16 or more. That is a closed group, not a market.",0.18302349746227264,0.16216216216216217,up
T01797,days_to_payment,Paid unusually fast,Paid 19 days after invoice. The company normally takes 34.,0.16208341717720032,19.0,up
T01797,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.12506981194019318,2.0,up
T01799,amount_vs_cat_median,Expensive for what it is,It cost 2.0x the median price in its category.,0.024833422154188156,1.9992223758166623,up
